CCN,COMP_ITEM_ID,COMMODITY,LEAD_TIME,CFG,ITM_DESC,CHANNEL_ID,PRODUCT_ID,PRODUCT_NAME,SCHEDULER_NAME,DMND_WEEK_STRT_DATE,VRSN_WEEK_STRT_DATE,MRP_FCST_QTY,SUPPLY_CHAIN_TYPE,DW_PKG_UPD_DTS
E10000,V359T,ODM Mechanical,13,V359T_CFG,"ASSY,CMRA,0.92M,W/2 MIC,TULIP",2190,60147,TULIP15BDWBTX,KATARINA_HUDECOVA_CONSUMER_NOTEBOOKS,06-08-2016,09-04-2016,65,CTO,00:02.3
C40000,TD3KX,Memory,13,MEM_SODIMM_DDR4_2133_8GB,"DIMM,8GB,2133,2RX8,4G,DDR4,S",30000,62908,BEAVERCREEK14CTO,QUEENNIE_SAW (MEMNBK),20-08-2016,07-05-2016,489,CTO,32:44.2
DAO,4YC5N,ODM Mechanical,13,"4YC5N-ASSY,CVR,LCD,NT,EDP,WWAN,E7270","ASSY,CVR,LCD,NT,EDP,WWAN,E7270",1865,62906,BEAVERCREEK12TAA,HAR_HOOI_LIM(LCD_RELATIONSHIPNB),29-04-2017,14-05-2016,191,CTO,32:44.2
M10000,63PDH,ODD Mechanical,13,63PDH_CFG,"SCR,M2.5X5,PHH,TF,BCS",5000236,53291,DIESEL 15,PHOAY_HOON_TAN (LATI LCD),28-11-2015,28-11-2015,28,CTO,02:40.4
M10000,5120P,CORD,10,5120P_CFG,"CORD,PWR,125V,6FT,SPT2,UNSHLD",5000005,62527,FARALLONSFFCTO,MOHD_KAMAL_BAKAR (POWER CORD),20-02-2016,28-11-2015,2,CTO,02:40.4
E10000,015J5,LCD,15,15.6HD_TL_SLIM_M15_NBLCD,"LCD,15.6HDF,EDP1.2,TLF",2190,59383,IRIS15BSWBTX,BTX_PERSONAL_NOTEBOOKS,23-07-2016,23-04-2016,0,CTO,59:38.0
DAO,J570C,CORD,10,POWERCORD_J570C,"CORD,PWR,250V,2.5A,1M,C5,ARG",1865,62892,LOVELAND15FBCTO,KHAI_SHIAN_TAN,14-05-2016,05-03-2016,1,CTO,46:25.9
BRH,T3KRV,Wireless,8,CRD_WRLESS_DW1707,"CRD,WRLES,M.2,DW1707,BGN,BRAZ",5364,60147,TULIP15BDWBTX,BTX_PERSONAL_NOTEBOOKS_BRZ,17-12-2016,19-03-2016,63,BTO,15:39.5
DAO,JH28M,CORD,10,JH28M_CFG,"ADPT,CBL,USB,MICRO USB,TBLT",1865,59794,EAGLEPEAKBTX,BTX_TABLETS,21-05-2016,21-11-2015,0,BTS,02:40.4
M10000,NYH4J,ODM Mechanical,13,"NYH4J-HNG,CAP,RT,N-TCH,E7470","HNG,CAP,RT,N-TCH,E7470",5000004,62907,BEAVERCREEK14BTX,BTX_LATITUDE,10-09-2016,10-10-2015,98,BTO,51:30.0
DAO,K260C,CORD,10,CABLE-K260C,"CORD,PWR,125V,2.5A,1M,C5,US",1865,63045,PARKCITYP15TAA,KHAI_SHIAN_TAN,30-07-2016,28-11-2015,7,CTO,02:40.4
C40000,PR5D1,Memory,13,MEM_PR_DDR4_2133_32GB_8Gbx4DR_LV,"DIMM,32GB,2133,2RX4,8G,DDR4,R",5001416,52234,SIDESWIPE,SIEW_KUN_NG,23-04-2016,02-01-2016,23,CTO,21:42.6
DAO,9M9FK,ODD,13,RMSD_9_5_DVDRW_SATA_Bare_Std,"DVD+/-RW,8X,9.5T,GU90N,HLDS",30169,62415,WHITEFISHSFFBTX,BTX_OPTIPLEX_DESKTOPS,28-11-2015,31-10-2015,0,BTS,02:40.4
BRH,4DMNG,Battery,13,OAK14/15/17_6_3.0_TOUCH_PRIMARY,"BTRY,PRI,65WHR,6C,LITH,SMP,V2",2505,199,PARTS,MICHELE_SERAO (COMM NOTE CUS KIT),13-02-2016,03-10-2015,70,CTO,51:30.0
DAO,GXG9V,ODM Mechanical,13,"GXG9V-BZL,LCD,TSP,3160","BZL,LCD,TSP,3160",1865,85740,PR56444PLANOB,DEBRALEA_ROGERS(LARGE ORDERS),18-02-2017,07-05-2016,0,CTO,32:44.2
M10000,0R7X6,ODD Mechanical,13,0R7X6_ASSY_SHLD,"ASSY,SHLD,ODD,SLIM,MT/SFF,D7",5000005,62441,WHITEFISH MT,NORMAWARZURA_MAT (RMSD_APJ),16-04-2016,20-02-2016,292,CTO,57:56.9
DAO,9M9FK,ODD,13,RMSD_9_5_DVDRW_SATA_Bare_Std,"DVD+/-RW,8X,9.5T,GU90N,HLDS",30169,62415,WHITEFISHSFFBTX,BTX_OPTIPLEX_DESKTOPS,28-11-2015,31-10-2015,0,BTS,02:40.4
DAO,C7F2G,HDD_NB_DT,8,HDD_NB_2_5_500GB_7200_SATA3,"HD,500,S3,7.2,512E,7,AQUACSLIM",1865,58006,AVALON R XLCTO,ALYSSA_YEOH(HDD_PWSDT),25-06-2016,30-01-2016,98,CTO,17:43.1
E10000,N2M64,Memory,13,MEM_SODIMM_DDR3L_1600_8GB,"DIMM,8GB,1600,2RX8,4G,DDR3L,S",2190,51417,PIRELLIBTX,BTX_XPS_DESKTOPS,10-09-2016,16-01-2016,0,BTO,14:57.8
